Sample ID	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00069	ST00070	ST00075	ST00076	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00086	ST00088	ST00091	ST00092	ST00093	ST00094	ST00095	ST00100	ST00101	ST00103	ST00105	ST00109	ST00110	ST00111	ST00112	ST00116	ST00123	ST00124	ST00127	ST00131	ST00132	ST00136	ST00138	ST00139	ST00141	ST00142	ST00143	ST00146	ST00150	ST00151	ST00152	ST00159	ST00161	ST00162	ST00163	ST00166	ST00167	ST00172	ST00178	ST00183	ST00184	ST00193	ST00194	ST00205	ST00207	ST00222	ST00223	ST00226	ST00227	ST00228	ST00231	ST00232	ST00234	ST00243	ST00248	ST00253	ST00259	ST00266	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00411	ST00412	ST00420	ST00425	ST00465	ST00480	SW00001	SW00002	SW00003	SW00004	SW00005	SW00006	SW00007	SW00009	SW00010	SW00011	SW00012	SW00013	SW00014	SW00017	SW00018	SW00019	SW00020	SW00021	SW00022	SW00023	SW00024A	SW00024B	SW00025	SW00026	SW00027	SW00028	SW00029	SW00030	SW00031	SW00032	SW00033	SW00035	SW00036	SW00038	SW00039	SW00040	SW00041	SW00042	SW00043	SW00044	SW00045	SW00046	SW00047	SW00048	SW00049	SW00050	SW00051	SW00052	SW00053	SW00054	SW00055	SW00056	SW00057	SW00060	SW00061	SW00062	SW00063	SW00064	SW00065	SW00066	SW00067	SW00068	SW00069	SW00070	SW00072	SW00073	SW00074	SW00075	SW00076	SW00078	SW00079	SW00082	SW00085	SW00086	SW00087	SW00089	SW00091	SW00093	SW00094	SW00095	SW00097	SW00098	SW00099	SW00101	SW00103	SW00105	SW00108	SW00110	SW00120	SW00123	SW00124	SW00131	SW00133	SW00137	SW00142	SW00144	SW00147	SW00153	SW00155	SW00156	SW00159	SW00168	SW00169	SW00173	SW00174	SW00177	SW00179	SW00240	SW00243	SW00244	SW00247	SW00248	SW00250	SW00259	SW00262	SW00265	SW00268	SW00288	SW00302
Nocardiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardioidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxalobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	3	0	0	0	0	2	0	0	0	0	25	1	0	0	0	17	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	36	0	0	0	0	0	0	178	0	66	0	0	0	12	0	0	0	0	0	0	144	0	1	0	0	0	130	298	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	2	0	0	30	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	2	8	114	0	0	0	0	0	0	4	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	224	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2	0	1	16	0	0	0	0	0	24	4	0	0	0	0	1	0	0	0	0	0	0	0	0
Paenibacillaceae 1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	22	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	8	0	13	3	0	7	2	0	0	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	50	0	20	0	0	2	0	50	0	0	0	0	0	4	0	2	8	38	0	0	62	0	0	0	16	22	20	1	0	0	0	0	0	0	2	4	0	6	0	0	4	0	2	2	0	0	46	4	0	1162	0	10	0	0	0	0	0	0	0	2	15	0	6	194	0	2	0	0	0	0	0	0	0	0	1	3	0
Pasteurellaceae	0	0	33	0	0	0	0	0	0	0	0	0	15	0	0	109	0	0	561	0	0	50	2	0	3	34	0	57	2	11	0	10	1	0	0	2	0	35	42	284	0	0	0	30	0	32	0	24	0	0	32	0	2	0	444	0	0	4	1	0	0	0	2	8	2	2	6	125	0	0	5	19	0	0	0	0	0	2	7	2	0	0	8	298	0	8	8	0	0	0	3	0	0	0	0	60	0	4	18	0	8	18	0	0	1	9	0	0	0	0	43	0	0	0	1	0	8	0	5	7	11	3	3	0	0	0	52	0	0	0	47	0	72	19	1	1	1	0	0	0	0	1	1	0	18	2	0	0	598	10	0	0	47	23	8	0	14	0	6	2	0	204	3	6	0	0	0	0	0	6	14	0	0	0	130	250	106	0	0	0	6	0	0	24	1	0	20	0	0	2	4	848	0	0	4	6	4	10	0	0	4	0	0	1	3	7	0	0	6	6	2	0	6	2	0	34	0	4	25	0	14	0	0	7	0	32	0	6	0	0	0	0	0	0	0	0	3	1	0	2
Peptococcaceae 1	0	1	9	0	1	0	0	1	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1	1	0	0	0	15	0	0	10	7	0	15	0	22	0	0	268	1	6	0	0	2	0	0	0	0	4	2	0	0	0	81	0	4	0	0	2	10	0	2	1	0	26	0	0	2	0	0	106	0	8	3	0	0	0	0	4	90	0	2	0	0	0	58	0	0	0	2	0	0	0	32	0	0	25	0	138	0	91	0	0	0	1	0	1	0	4	0	0	0	2	1	0	0	92	2	18	2	0	12	2	0	0	4	0	16	1	6	0	0	0	12	1	5	442	1	8	10	1	34	38	0	0	0	0	1	1	0	26	5	0	2	2	0	152	1	74	0	0	0	6	28	0	68	12	13	54	25	0	104	94	0	0	42	0	28	6	0	0	0	0	0	8	10	38	2	176	0	0	0	0	0	110	34	0	4	61	0	7	56	2	0	0	2	62	2	14	24	2	0	0	14	424	37	2	4	0	0	12	2	4	0	0	2	0	8	0	1	0	5	2	60	11
Peptostreptococcaceae	79	6	949	1	1	35	2	2	5	5	2	4	902	11	127	52	4	1	966	0	0	10	50	4	76	234	8	60	29	348	17	17	162	41	7	247	0	10	20	153	116	198	504	3964	94	232	150	3822	30	108	840	114	274	36	590	56	114	312	218	22	2	0	176	48	660	8	306	180	4	0	39	1502	32	0	90	12	0	254	33	72	20	296	0	349	306	70	38	46	1543	261	2	2	18	56	324	0	0	30	956	2	126	1028	468	448	22	511	152	30	0	219	8	39	1	2724	4	9	95	814	10	1787	2165	1142	14	57	54	6	1238	26	31	0	57	109	445	150	625	77	612	73	679	5	33	425	229	2	15	4	2081	7	432	1	17	1	831	234	66	4	889	0	82	250	0	2000	243	1438	40	586	152	64	1	634	140	658	13	24	1721	484	13812	162	20	28	350	4	540	1220	156	0	180	168	223	80	36	10	42	2	3	8	12	518	77	104	1240	21	12	23	1315	91	83	12	4	212	18	2	32	33	638	36	341	0	140	36	784	320	28	329	36	196	404	22	67	16	18	6	3596	1	109	46	168	18	83	664
Phyllobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
Planococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	2	0	4	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
Polyangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonadaceae	1	2559	611	1258	3273	2	1285	4339	24	1568	740	1295	2061	477	473	19	1057	294	1721	8	6	2	308	4722	5276	12856	9481	1756	350	3870	314	3237	12099	7646	7614	1185	9	2893	26	2339	21130	6904	3657	15166	1696	5458	2706	23545	5710	316	6464	956	1264	604	17379	17921	1388	1750	3084	8176	86	7030	9015	208	12434	2510	1824	1027	1293	5041	11824	3420	647	1306	11236	8650	12286	3557	759	6318	7507	1490	3633	5152	12864	16635	4957	12987	16648	53	4038	1688	2888	2862	10920	205349	2399	12504	28509	188	129	2268	2906	4514	15736	3909	910	1936	38067	2058	4992	23476	1	646	2379	1079	167260	8706	8977	3827	2725	44	1232	5651	1215	6125	56	1158	16423	10	486	1850	6259	652	31890	7060	2256	1314	3309	346	1812	33605	675	550	12075	2	3551	7964	6715	277	950	52	2816	299	386	2701	1748	281	7941	3257	162	48801	8049	11305	1802	8685	230	378	43	22281	6820	9768	4871	30677	2145	8748	197618	16952	218	140	10470	25	2774	3196	7975	3104	77373	6588	1781	240	1065	20473	3000	10193	7994	15037	5555	2997	200	4328	32325	14145	1712	5548	6227	1566	5463	1122	15379	17093	34625	6155	1744	1345	5770	894	460	3095	1963	26838	2769	8797	1560	3812	868	20341	31470	27879	301	3514	3875	3652	36909	1312	9438	12060	26410	11366	442	3466
Prevotellaceae	20	37	30	38	27797	21	44	1811	5	21	23921	45	41	30	15	60281	60	8643	45	9	4	51	4	1622	240	14402	90	55791	33	15	11	501	173	3743	31	14	101	1597	40515	37	402	216	126	49637	94	86	80	555	132	4	152	6358	64	24	15768	6506	746	58	21	53	216	94	72	482	2462	2955	40	4210	700	30	59	284	694	888	4470	19318	137	11643	484	146	42	1068	53	5978	3898	1896	52934	126	56	13	881	17	42	2501	266	147	239	164	13501	8	15	1615	22	1412	139	914	17	216	76	12	23	66	0	1506	154	8	451	34	62	117	47	1970	18166	382	30	1422	260	15	2041	11	503	517	400	430	5810	44	68	190	3507	7275	1486	24912	60	474	1638	5498	2563	4999	62	2	16	57	4340	61	762	1006	4010	3799	2785	63	24	6405	3358	7606	672	86135	28	4274	26	539	1969	3880	511	38	16263	6868	9502	3921	574	44	1808	15	62084	14476	7688	100	2640	188	930	2754	3291	604	97	14982	177	14298	69	3254	23	12484	19175	24	50	3085	617	2225	2345	150	512	5440	34526	15971	940	12527	4292	6932	449	26	3387	554	2904	220	239	926	18	67897	982	190	2202	50	158	59	36761	46	815	164	48	169	1886	119
Promicromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	9	0	4	0	2	4	194	0	0	2	0	0	0	0	0	0	6	0	38	0	0	0	0	0	0	30	0	0	0	0	0	9	0	8	1	212	0	0	0	0	0	4	4	0	0	0	17	6	2	0	12	94	76	0	0	50	0	0	0	4	2	196	0	16	0	0	0	0	0	0	10	0	0	1	0	0	0	0	5	2	6	30	0	0	32	0	4	0	0	2	0	0	1	0	2	50	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0
Propionibacteriaceae	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	2	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	2	0	6	0	0	0	0	16	0	8	4	0	0	0	0	0	0	12	0	0	4	4	0	5	4	0	20	0	0	0	0	0	0	0	3	0	0	0	0	1	58	0	2	4	0	0	0	1	0	5	0	0	0	0	1	0	0	10	1	0	0	1	0	0	1	0	0	5	0	37	0	0	0	0	0	0	1	0	0	2	0	4	0	0	0	1	24	0	12	0	0	1	0	12	0	1	0	0	6	0	0	4	2	38	0	0	8	0	0	16	0	1	4	4	6	0	2	0	4	0	0	0	0	0	2	0	6	0	0	0	0	6	4	12	0	6	0	8	0	0	0	0	8	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	11	0	0	0
Pseudomonadaceae	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	2	0	0	0	0	0	0	0	0	14	2	0	0	0	3	0	4	0	4	0	4	0	2	0	0	0	0	1	2	0	0	2	1	0	0	0	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	2	2	0	0	0	0	0	0	3	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0	0	0	0	3	15	0	0	0	0	0	0	2	7	0	0	1	0	2	2	0	9
Pseudonocardiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puniceicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
Rhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodocyclaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodospirillaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rikenellaceae	0	4209	169	495	3209	320	94	3022	9	480	635	4670	963	694	541	1039	198	206	963	4	0	165	127	845	423	8060	1282	1023	896	1106	378	959	5984	2447	96	753	2947	920	2607	627	24650	596	546	2162	3304	3298	2154	45533	7522	444	2216	162	8094	1388	5879	24674	1317	4108	2069	97	212	3866	11864	16309	4820	1256	1658	457	4014	2880	2241	2446	270	1298	6280	3746	7180	2062	209	23832	1294	309	2002	4287	10082	6220	3350	3494	15736	442	2893	6	484	2198	820	466	6228	1780	18954	88	138	1445	1605	1708	5202	3455	2813	200	308	757	2339	12382	6	1142	2	132	61864	5244	2591	3698	1206	7	602	5535	647	401	6	1209	2894	1	87	381	2031	612	3388	1947	366	547	248	225	715	3763	659	1	3548	224	156	1159	2135	18	592	5	293	35	272	918	1102	190	1806	1497	434	6040	4520	1030	528	13794	96	48	1004	1166	3051	2930	16	5162	487	3518	6242	3798	12	78	3374	10	416	1570	3991	1110	1848	5834	205	44	150	3632	466	4792	621	348	14	946	699	92	9398	197	934	1592	2647	1061	1122	94	116	5542	6980	2938	546	301	4772	324	1170	367	862	890	1402	6838	136	421	1104	6550	22258	54	5	1452	854	542	54777	9	852	2080	8527	2794	19	1284
Ruaniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcaceae	4771	8765	19826	4417	9130	2385	756	5302	588	6211	4247	12102	15489	4122	10258	19350	2369	4486	10473	27	8	1543	3088	6533	1266	35684	21426	22563	6343	7007	6980	22572	17816	9399	5022	11406	26483	3225	35061	9972	55318	9826	25360	133825	34786	13253	12052	208632	33250	3286	38404	3910	25303	2906	67505	44607	11278	21459	20708	5684	868	10311	29637	88491	44901	11160	66080	2293	18316	3744	4890	24808	3940	16622	67385	18220	10532	36201	1485	41473	30392	10702	1693	28207	50595	58488	52877	72579	34834	7271	10052	7553	21067	7399	98062	50403	5670	41333	139309	1148	4258	18351	4904	36256	37155	24106	20230	2243	14432	13340	17523	30458	25	10224	20141	5485	276817	26523	8496	20836	2451	16524	11599	25888	5468	12826	32151	20407	40533	19	20680	10664	22783	25505	48835	13852	2957	6966	5348	2837	11095	25933	15445	867	8565	2688	2407	7397	46289	453	12143	808	5248	997	2480	13406	4012	2111	6247	19384	824	87484	41433	84302	7794	49277	8831	3747	22742	26321	29055	65208	4676	34392	10558	42929	77495	28372	1396	538	29448	320	29259	67610	52418	7908	29206	55570	5552	974	4000	18096	20228	28115	19966	45622	11292	4404	15589	3360	170600	18129	7350	20494	48033	27149	18601	7712	13001	58154	137568	21231	882	6933	12794	2162	6340	10665	8632	30188	35000	37513	8733	8101	8992	181984	45044	46568	5219	14669	6387	5430	82829	17219	10676	27597	63903	23835	1185	5660
