Taxa	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Methylococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	3	1	0	2	1	0	0	1	0	1	0	0	3	1	1	4	0	1	0	1	1	0	0	0	5	4	5	0	1	0	0	1	1	0	6	0	6	0	0	0	3	0	0	1	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	0	2	0	0	2	0	1	6	1	0	0	1
Sphingobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	1	2	2	2	0	0	0	0	0	0	1	1	0	8	0	0	0	2	1	0	2	1	0	2	0	1	3	1	0	2	0	2	2	0	2	2	5	0	2	0	0	4	0	3	3	5	2	4	4	5	1	1	0	3	26	1	2	3	0	0	3	4	0	8	0	22	0	4	2	1	0	0	0	2	0	0	1	0	1	3	0	1	0	0	1	1	1	0	2	1	1	0	1	1	0	0	0	2	0	0	1	1	4	0	0	7	0	0	3	0	2	3	1	0	0	1
Thermoanaerobacterales_Family_III._Incertae_Sedis	3	0	3	5	1	3	0	3	2	2	2	4	7	3	4	5	8	6	0	2	7	3	1	2	5	7	2	3	5	7	4	2	4	2	2	2	9	5	16	2	10	0	7	1	2	5	6	6	6	2	0	7	3	3	5	4	2	9	16	6	8	3	4	1	9	6	5	4	14	7	11	7	1	6	9	3	7	9	1	3	3	11	13	8	3	3	4	4	10	9	12	4	19	0	3	0	1	0	1	2	5	8	6	24	4	6	3	4	2	11	1	2	3	7	4	5	3	5	7	26	9	8	4	12	6	7	7	2	4	5	5	4	2	2	0	1	5	4	4	3	1	1	1
Planococcaceae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Promicromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	4	0	2	1	0	1	0	0	1	1	1	0	2	0	2	0	3	1	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0
Pseudoalteromonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Parachlamydiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	4	0	2	0	2	0	1	1	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0
Roseiflexaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	3	0	1	0	1	1	0	0	0	0	0	3	2	0	1	0	0	0	0	1	2	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	3	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	2	0	0	2	0	0	0	0	1	2	0	2	0	0	1	1	0	1	0	3	0	0	2	1	3	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0
Thermoanaerobacterales_Family_IV._Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	3	0	0	4	1	1	0	0	1	0	1	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	3	4	2	1	1	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	2	1	0	1	0	0	0	1	0	0	2	0	0	0
Acidaminococcaceae	0	0	0	0	0	0	2	0	0	1	0	0	3	2	0	0	0	3	1	7	7	16	4	3	2	5	2	8	12	11	2	5	1	4	1	3	8	11	10	5	6	0	7	2	370	6	59	17	6	7	3	6	1795	10	5	0	16	17	3	7	16	4	4	16	7	6	10	11	5	2	1	6	20	13	7	3	27	1	6	6	348	27	12	10	49	29	4	1	6	5	64	1	24	13	10	41	5	3	28	3	1	0	2	47	2	17	8	3	859	2	460	6	14	347	8	0	2	0	0	8	2	1	6	0	0	1	2	16	9	186	1	2	57	0	3	16	2	13	14	1068	367	3	0
Brachyspiraceae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	3	1	2	0	0	2	4	0	0	2	5	1	2	0	2	0	3	2	1	1	0	0	0	2	1	2	0	0	1	3	2	0	10	4	0	1	1	1	0	0	3	2	6	1	4	5	2	0	3	5	5	0	8	0	1	1	0	0	0	9	1	3	2	4	0	13	12	1	1	0	2	9	1	2	0	0	11	1	0	8	1	0	0	0	1	3	1	3	5	2	2	0	1	0	2	0	2	1	0	0	2	0	1	6	0	1	2	0	5	2	2	1	2	2	1	0	4	0	6	6	8	1	0	1
Aerococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0
Enterobacteriaceae	16	65	6	6	3	7	397	21	9	16	12	14	17	148	21	16	2056	147	1497	9	70	2001	352	4513	37	31	6	16	1247	53	125	3	69	3500	13	54	61	395	462	31596	298	2	24	1379	11	9	33	14	151	9	27	41	23	6	15	124	488	2325	28	135	103	24	8	486	34	146	10	41	34	129	601	48	503	950	5729	200	1977	51	4283	8	6936	185	38	55911	54	1206	16	36	19	2300	21667	13	211	25188	14890	98	33	46	38	15273	21	36	525	482	174	51573	24	40	29	51	93	43	943	10100	3395	3176	17	186	183	3626	42	42	35	129	521	34	1540	140	2386	24619	930	1032	8672	57	2948	15754	14854	16	1756	202	4722	6142	489
Psychromonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Xanthobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	0	0	0	0	0	0	0	3	0	1	0	2	0	2	0	0	0	3	1	0	1	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	2	0	0	0	1	2	0	0	0	5	1	0	4	2	1	0	2	3	1	1	3	1	3	0	7	0	4	1	0	0	5	0	1	0	1	8	0	5	2	1	1	0	1	0	1	0	3	1	0	0	0	2	0	0	1	0	0	0	0	2	6	2	0	1	1	0	0	1	0	2	4	1	1	0	1
Chromatiaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	1	0	0	0	6	2	0	1	1	1	5	1	1	0	0	1	4	2	0	0	0	0	0	1	1	0	38	0	1	0	0	1	3	1	0	2	0	3	2	4	0	3	2	6	1	3	0	0	6	1	0	6	3	2	2	0	2	1	3	0	5	10	0	0	8	6	0	2	1	1	6	1	3	0	8	7	4	1	4	4	0	0	0	12	0	7	1	1	1	1	1	0	1	1	7	1	1	0	0	3	1	0	0	0	0	0	1	3	5	0	0	1	1	0	0	2	1	1	3	0	0	1	0
Magnetococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0
Halothiobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Micromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	3	3	0	0	1	4	3	0	0	0	0	1	2	0	2	2	1	0	0	0	2	2	0	1	5	0	1	1	2	0	1	1	1	8	1	0	0	2	1	5	1	5	1	1	2	3	0	3	1	4	2	2	0	7	3	0	7	13	1	0	11	6	3	2	0	4	14	0	8	2	12	5	5	0	10	0	2	0	0	4	1	5	4	1	0	0	0	0	0	1	6	1	0	1	0	1	0	0	0	0	0	0	0	4	9	0	0	2	3	0	0	5	0	7	10	2	0	2	0
Melioribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Cellulomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0	0	0	1	0	0	0	0	1	3	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	2	0	0	1	1	0	0	1	2	0	3	0	3	10	0	0	2	0	0	0	0	1	7	0	6	0	3	1	2	0	4	0	1	0	0	1	1	10	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	2	4	0	0	0	0
Thermotogaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	2	0	1	3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	2	0	5	12	0	0	1	0	0	0	1	0	5	0	9	0	0	0	1	0	1	0	0	0	1	0	0	2	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	2	1	0	0	0
Rhizobiaceae	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	1	5	6	0	0	2	5	2	1	6	3	0	2	3	4	0	5	5	2	3	2	3	0	3	1	2	3	1	1	4	1	3	3	5	0	1	1	2	11	3	4	7	2	2	5	7	8	1	3	14	5	3	6	4	1	1	4	3	3	9	1	13	12	8	1	12	6	6	5	3	9	22	1	17	2	13	8	9	1	24	2	5	2	2	3	3	16	7	1	4	1	1	3	1	4	10	1	3	1	0	7	0	2	4	0	1	1	4	6	7	8	0	2	13	1	1	5	1	7	12	5	1	1	1
Fusobacteriaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	1	1	0	0	1	2	2	0	2	18	0	2	1	0	0	1	0	0	0	26	0	1	0	0	1	0	0	1	0	0	2	0	0	1	7	1	0	0	2	2	0	2	1	0	0	1	0	1	1	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	1	1	1	2	0	1	0	0	2	1	17	2	0	0	0	1	1	0	0	0	2	2	0	0	6	0	0	1	1	21	0	0	2	17	34	1	3	1	0	0	1	0	3	0	0	0	1	0	0	0	11
Alicyclobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	2	2	0	0	0	0	0	0	2	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	4	0	1	0	2	2	2	0	0	2	1	1	0	1	0	0	0	1	4	0	0	3	8	1	0	1	1	0	0	0	4	4	0	3	0	0	3	2	0	4	0	1	1	1	1	2	3	3	1	0	0	0	1	0	0	5	0	1	0	0	1	0	1	0	0	4	4	1	2	2	0	0	2	4	0	1	0	1	1	0	1	0	0	1
Bacteriovoracaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frankiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	4	2	0	0	0	2	1	0	0	0	0	1	2	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	2	0	1	2	2	0	0	3	1	1	0	1	0	0	1	0	7	2	1	4	9	1	0	8	3	1	0	0	0	11	0	8	1	1	3	4	2	6	1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	2	0	6	0	0	3	0	1	7	1	0	0	0
Halobacteroidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	3	0	0	0	0
Bdellovibrionaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	3	2	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	3	0	2	0	0	1	0	0	0	4	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	3	2	0	1	0
Nitrosomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	2	1	0	1	0
Bacteroidaceae	29	34	63	7	2	37	388	17	19	12	41	19	48	239	3	21	43899	4205	101579	21983	4867	32347	19082	27934	3726	28083	1211	4119	28884	41630	1861	3160	62518	11134	2245	13338	4601	52297	11273	15270	57952	33	15174	4028	16842	16184	2405	11344	1854	19269	24426	13387	28585	35049	6548	1516	35996	25345	18226	17090	24773	37294	8298	17798	23906	44857	16192	15970	24922	10201	46958	18137	9026	36252	30524	5095	10166	9399	68279	17233	3544	5714	79699	47895	32393	20664	27894	5138	28419	3745	10446	2379	3707	40908	44000	32439	50044	2196	35075	37804	49345	1684	8901	3796	19884	10331	15201	18270	45724	13876	14674	20034	27490	75798	4024	11154	1800	5006	670	13399	15370	874	9397	159	3001	1736	6426	27953	32671	9178	6214	4997	7139	523	4378	28830	1709	14175	30193	35519	5655	2631	641
Paenibacillaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	3	5	3	2	0	4	9	6	0	0	5	4	3	2	5	2	0	5	6	3	5	6	1	0	4	2	4	2	0	4	10	0	1	9	9	4	5	2	2	7	5	2	2	5	0	6	11	14	4	5	13	4	5	11	3	2	2	5	2	3	15	0	25	33	7	3	18	12	1	4	6	12	34	1	32	6	10	16	12	3	22	0	1	1	1	8	2	15	11	0	2	0	4	1	5	11	6	3	0	0	0	8	1	0	5	0	2	0	2	8	7	12	3	1	18	0	0	4	1	4	14	15	3	4	0
Gordoniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	1	0	0	0	3	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	4	0	3	9	0	0	0	4	0	1	0	0	5	0	8	0	0	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	3	0	0	0	0	2	0	2	1	0	0	1	1	1	0	1	0	0	0	0	0
Halanaerobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	1	3	1	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	1	0	0	1	0	2	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
Sphaerobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	0	0	1	0	0	7	2	0	0	0	1	3	0	2	1	4	1	3	0	5	0	0	0	0	6	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0
Chlorobiaceae	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	4	1	4	1	5	1	5	4	5	0	3	5	2	1	1	7	1	0	1	5	4	5	0	4	0	6	2	4	0	1	0	4	0	3	1	2	1	4	0	7	8	2	5	0	7	0	7	2	3	2	1	14	5	3	4	4	4	4	2	3	8	9	8	16	27	6	1	14	9	5	3	8	4	23	0	15	2	20	18	26	4	22	3	4	0	0	7	10	14	6	4	4	0	4	10	3	1	4	0	0	1	0	3	1	1	0	0	2	0	0	12	0	14	1	1	15	0	0	10	1	5	12	5	0	0	0
Elusimicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomycetaceae	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	5	2	4	4	2	1	0	7	8	1	0	7	11	3	4	6	8	1	2	1	2	10	2	0	0	2	1	3	3	0	0	6	1	3	2	5	0	4	0	1	10	7	6	2	4	1	11	2	10	5	4	8	4	4	5	7	3	1	1	2	8	23	3	23	39	6	1	20	3	6	3	0	5	19	0	27	4	16	7	20	0	22	3	6	0	0	14	5	36	5	2	3	0	1	3	4	2	8	0	2	0	0	3	1	0	7	0	1	0	0	4	8	8	1	0	19	0	1	7	2	7	12	8	0	2	0
Microbacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	1	0	3	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	2	2	0	0	0	2	0	3	1	0	0	0	0	2	0	0	0	3	2	2	11	0	3	11	1	0	1	2	1	0	1	3	8	0	7	0	2	3	1	2	3	1	5	0	0	1	0	7	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	2	0	0	0	0	2	3	0	0	0	0
Flammeovirgaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Sulfuricellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0
Dermabacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	3	0	0	2	0	0	0	0	0	0	5	0	1	1	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	2	1	0	1	0	1	0	2	0	2	0	0	1	0	1	0
Conexibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	1	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Thermomicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
