Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Nocardioidaceae	0.0945760669881052	0.118312582955018	0	0.0959367882015297	0.810880953075591	0.127662755012855	0.0931849466933964	0.581852659185024	0.0540698665796154	0.154920538775731	0.999987044159195	0.256507572572126	0.187232716967287	0.98413710812345	0.0870457295307612
Francisellaceae	0.0546583000871462	0.0508273837508309	0	0.284004558748136	0.989240815149815	0.254335683248813	0.414853176176686	0.291060346328823	0.361363840752015	0.344296029320366	0.999987044159195	0.42130414706101	0.573395791276057	0.98413710812345	0.450666399098778
Jonesiaceae	0.0378354492765378	0	0	0.121971384554119	0.190627503089529	0.348955098118445	1	0.0437910971415407	0.141747458218864	0.185089443694013	0.861795170217247	0.488537137365823	1	0.982505822237153	0.203703300884062
Oscillospiraceae	1.42895352387945	1.47011978934954	0.155727281383381	2.67002783239124e-16	0.921532738012926	2.98649993624167e-14	1.70419234279962e-13	0.513352971334023	3.09302301293239e-10	3.40821199781706e-15	0.999987044159195	4.32046990776295e-13	3.08174781989597e-12	0.98413710812345	8.3898249225791e-09
Verrucomicrobiaceae	1.85962450889462	1.61482646806439	0.632661966377829	0.000862241226533113	0.600131237524014	0.000538441743432316	0.0245925829573023	0.202067439216098	1.25252562188564e-11	0.00317690810161113	0.999987044159195	0.00243420538176693	0.0675517785029695	0.982505822237153	6.79495149872962e-10
Synergistaceae	0.399809717212446	0.396231045413419	0.0501713787930516	0.00174040805512248	0.998815044225214	0.00128073385896532	0.00738140101569285	0.883922154460532	7.47172315036483e-08	0.00540046825939415	0.999987044159195	0.00514665272954583	0.0242691518243234	0.99425665600923	7.36983601649622e-07
Clostridiales_Family_XVII._Incertae_Sedis	0.238357308880642	0.275297415874374	0.0501713787930516	0.0361730257596381	0.824532758985439	0.0467257463798768	0.0393602479664149	0.545981346960137	0.00178689306003516	0.0747575865699186	0.999987044159195	0.113501352002874	0.099784736886214	0.98413710812345	0.00445696314974288
Pasteurellaceae	0.975996465024365	0.994611566601515	0.815568249269322	0.611977123122451	0.989577756382324	0.613562170764143	0.637670759220289	0.483074106876202	0.0285649579829857	0.644655513192097	0.999987044159195	0.735596635667509	0.764500302490623	0.98413710812345	0.0512280651430405
Idiomarinaceae	0.0115780587736593	0	0	0.6476051083166	0.70960470934527	0.805104035425149	1	0.159408803234938	0.939949581541495	0.675626483195684	0.999987044159195	0.900554513851842	1	0.982505822237153	0.999992249420043
Cytophagaceae	0.711875531499364	0.587780001890808	0.390107808122779	0.00932227722130774	0.323287421276974	0.00987697338005866	0.263526152011809	0.687535371505998	0.000803881184254756	0.0237992253767503	0.999987044159195	0.0301873693446863	0.420479227842372	0.98413710812345	0.00207669305932479
Caldisericaceae	0.0089009288888475	0.0123489501932742	0	0.764434251908055	0.952622903864014	0.815658353837189	0.748530298552957	0.632911187320311	0.999960935528135	0.775150619925457	0.999987044159195	0.907681347603436	0.841781147545211	0.98413710812345	0.999992249420043
Oceanospirillaceae	0.0250736485194695	0.184676251399803	0.0942206565458471	0.00149289631768868	0.00110958946334949	0.424304633747162	0.338971497335201	0.303698842961792	0.140168178495562	0.00483520150654394	0.0200650761289033	0.553315828179726	0.503813800833826	0.98413710812345	0.202776631556913
Clostridiaceae	1.4434185652278	1.42061182768153	0.206170117321206	1.22485147920491e-20	0.963062928819001	1.32116539930394e-14	2.85327317328665e-14	0.216178202133775	0.00273974948078488	2.65792770987466e-19	0.999987044159195	2.86692891648954e-13	6.06676325338123e-13	0.98413710812345	0.00660584041478133
Desulfobacteraceae	0.328872827234379	0.314393210447004	0.0667594681662236	0.0110920309127465	0.975789019579836	0.00809794880678227	0.0395460247567484	0.273049040421569	0.000121327403091001	0.0279880314891393	0.999987044159195	0.0254674621894457	0.099784736886214	0.98413710812345	0.000398909795011322
Gallionellaceae	0.157858719722593	0.135888644029779	0	0.0551527217073267	0.90480647221908	0.042706096238522	0.173206943223397	0.646291945774147	0.000380882503728326	0.104983689565701	0.999987044159195	0.106519803261601	0.305576477068921	0.98413710812345	0.00107339614687074
Neisseriaceae	0.294948961509342	0.239570585023756	0.163408860667665	0.255424515684784	0.686448454735072	0.265619207375677	0.717405791482157	0.472718650082175	0.569143096251037	0.324135204114609	0.999987044159195	0.433304795561456	0.821934635954241	0.98413710812345	0.67121767329606
Chthonomonadaceae	0.0134696673114518	0.0289469399669966	0	0.552218488662483	0.691391691803848	0.837976107563976	0.548448710321097	0.277909687217691	0.42395950931234	0.584543473364678	0.999987044159195	0.923049824067934	0.690595489999932	0.98413710812345	0.519769567913998
Chloroflexaceae	0.0360670137122806	0.047261132728146	0	0.386212232314457	0.886000280998853	0.455148616332112	0.369058366398715	0.406042724485513	0.00345771507044351	0.438785625194959	0.999987044159195	0.577586255813264	0.530368645751795	0.98413710812345	0.0078981491609078
Candidatus_Midichloriaceae	0.00431515530544228	0.0119729127259665	0	0.534896432665611	0.61122423104826	0.905674896259121	0.570664739152318	0.831460971789457	0.0500309266362404	0.568982970041361	0.999987044159195	0.941912101123733	0.705431287987331	0.99425665600923	0.0828756570997265
Thermaceae	0.636318667999715	1.54124043857125	0.652453947511019	4.57974780300803e-16	2.98649993624167e-14	0.990132282115711	8.46999781423108e-09	0.177526885663018	0.264512687180161	5.52114040695968e-15	3.24035243082221e-12	1	9.18994762844072e-08	0.982505822237153	0.347874261321788
Alcanivoracaceae	0.0513024456141785	0.0787742270867922	0	0.213964849319772	0.640351784469789	0.377086523274852	0.185128762838374	0.162127566052135	0.999934804895376	0.285110569873314	0.999987044159195	0.514640097802786	0.323975334967154	0.982505822237153	0.999992249420043
Sporolactobacillaceae	0.0585754833405838	0.0878056137099275	0	0.226479271104508	0.676775636657019	0.374194808708415	0.197602839293249	0.713247801963045	0.00487671968070792	0.296060251986013	0.999987044159195	0.513925781580544	0.334998563489337	0.991613735189008	0.0106893754617537
Erythrobacteraceae	0.0317041604976271	0.0527110687288005	0	0.343138456739493	0.669370247503056	0.56220425686378	0.310636863894381	0.887460758710636	0.0213762138134531	0.404679593002554	0.999987044159195	0.681554881225923	0.474239541741485	0.99425665600923	0.0393104948942315
Methylocystaceae	0.0633788171477075	0.185979132364713	0.340766676040553	8.28736780422496e-05	0.0553033111454981	0.000148971708368917	0.114262796562392	0.827393686423316	0.433350972649333	0.000418222979887632	0.480032740742924	0.00073470137991034	0.223378620306659	0.99425665600923	0.525347268519024
Symbiobacteriaceae	0.258318758877651	0.280184181831156	0	0.00477635897247821	0.937784512703054	0.00475039997079807	0.00924342490235697	0.969914955421984	2.74110661067062e-05	0.0134606480133477	0.999987044159195	0.0161068249009872	0.0290699015045139	0.99425665600923	0.000104354409564127
Solibacteraceae	0.0833346493461246	0.0587323415640638	0	0.135190471095313	0.743521069172012	0.121964169598552	0.45672918315742	0.136836802711137	0.911300240449224	0.20231953260471	0.999987044159195	0.248461119223687	0.604270936292298	0.982505822237153	0.999992249420043
Enterococcaceae	1.40914063364435	1.29353692146639	0.101645072477406	8.73420269236855e-18	0.490358960484828	2.83106871279415e-14	1.09989795049614e-12	0.72200447078278	2.53577657188677e-08	1.26354798949598e-16	0.999987044159195	4.32046990776295e-13	1.70484182326902e-11	0.991613735189008	3.05701953388572e-07
Deferribacteraceae	0.138435817449517	0.0996628202374029	0	0.0286334928616296	0.617913878779664	0.023754242487157	0.230420756996118	0.530285761133665	0.0121839060389821	0.0627623025350872	0.999987044159195	0.0644333827464133	0.375949656151561	0.98413710812345	0.0236063179505279
Unclassified	3.43300596370541	3.40768018462267	2.38364932837953	8.41932000157003e-39	0.839565822348263	1.66533453693773e-15	1.66533453693773e-15	0.561672515964247	0.00866748004368555	1.8269924403407e-36	0.999987044159195	5.11951592230275e-14	1.52581651017651e-13	0.98413710812345	0.0170985742679979
Thermodesulfobacteriaceae	0.189977399001811	0.136624686153274	0.0447182510934897	0.0477932022306285	0.511568626840392	0.0470742934574132	0.396435663654283	0.0381127056562175	0.845955536647388	0.0951479347160219	0.999987044159195	0.113501352002874	0.551452173160125	0.982505822237153	0.961111787709336
