Taxa	stoolMeans	stoolSDs	swabMeans	swabSDs	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)	rsquared marginal	rsquared conditional
OTU3910241	0.432116050709779	0.644	0.451994247604533	0.452	0.653	0.95	<2e-16	0.831228803716609	0.989841565703635	NA	0	0.637
OTU183116	0.232903009243158	0.396	0.196313369959231	0.196	0.369	0.179	5.94e-10	0.610912386706949	0.730372262773723	1.79560305343511e-09	0.007	0.378
OTU188725	0.79625448442105	1.075	0.649483733407013	0.649	0.026	0.375	<2e-16	0.103621818181818	0.8643	NA	0.006	0.755
OTU177637	0.255027062207739	0.433	0.17667785880508	0.177	0.0831	0.386	2.73e-06	0.235952331606218	0.8643	4.78353982300885e-06	0.011	0.287
OTU326637	0.501450299962724	0.739	0.562285979154278	0.562	0.211	0.0933	<2e-16	0.430644320297952	0.62216384180791	NA	0.005	0.735
OTU158331	0.262378076930511	0.532	0.247679464151114	0.248	0.782	0.042	4.43e-15	0.892994797086368	0.602843137254902	9.1872e-14	0.009	0.479
OTU186891	0.695343008387141	1.027	0.604913415563897	0.605	0.0454	0.491	<2e-16	0.155010591900312	0.885456	NA	0.004	0.807
OTU184725	1.51463219411492	1.31	1.2702629161228	1.27	0.00447	0.241	<2e-16	0.026625652173913	0.774977272727273	NA	0.009	0.783
OTU3829957	0.610956324576835	0.806	1.14167567148744	1.142	6.53e-08	0.721	6.92e-13	1.74558048780488e-06	0.93839115250291	4.41987096774194e-12	0.07	0.478
OTU839964	0.365766285354092	0.65	0.335342301167208	0.335	0.575	0.00801	<2e-16	0.78775	0.597012	NA	0.012	0.62
OTU175560	0.73327272948163	1.043	0.757758215666742	0.758	0.632	0.578	<2e-16	0.823629013079667	0.903174560216509	NA	0	0.792
OTU191582	0.174885152867987	0.332	0.203757244512754	0.204	0.471	0.467	0.000515	0.711880920162382	0.87244925124792	0.0006798	0.004	0.206
OTU191974	0.446047048467487	0.529	0.355671026938093	0.356	0.129	0.426	0.00129	0.312796460176991	0.869555555555556	0.00159140186915888	0.01	0.196
OTU3857426	0.487689700737946	0.864	0.387787144666397	0.388	0.0431	0.387	<2e-16	0.148890566037736	0.8643	NA	0.007	0.677
OTU182989	1.24506741569201	0.84	1.12053604582782	1.121	0.0432	0.39	<2e-16	0.148890566037736	0.8643	NA	0.007	0.646
OTU182986	0.813122307065956	0.974	0.938795862677038	0.939	0.128	0.399	<2e-16	0.312445434298441	0.8643	NA	0.003	0.742
OTU322380	0.327371690596432	0.726	0.256048446506013	0.256	0.223	0.914	<2e-16	0.442768115942029	0.981580552907531	NA	0.003	0.563
OTU180585	0.953411472617731	1.17	0.961854554234898	0.962	0.855	0.881	<2e-16	0.932904761904762	0.976049212598425	NA	0	0.685
OTU192111	0.39200782377092	0.897	0.444248606967351	0.444	0.352	0.984	<2e-16	0.588995419847328	0.995907942238267	NA	0.001	0.771
OTU181452	0.589946203103385	0.584	0.408374012440822	0.408	0.00333	0.449	1.61e-06	0.0215957396449704	0.87244925124792	2.93806451612903e-06	0.028	0.305
OTU183967	0.181242926217777	0.327	0.230482718389089	0.23	0.259	0.359	7.31e-07	0.48773883161512	0.863144086021505	1.419e-06	0.006	0.3
OTU177150	0.168932493093301	0.32	0.241897480010384	0.242	0.0311	0.0612	1.55e-10	0.120019718309859	0.608485245901639	5.48035714285714e-10	0.021	0.399
OTU183969	0.293177577448049	0.618	0.260380327964419	0.26	0.459	0.615	<2e-16	0.702603351955307	0.907084432717678	NA	0.001	0.728
OTU185745	0.330162996739811	0.46	0.312544205050346	0.313	0.698	0.991	1.16e-11	0.8566718924972	0.996456424079066	5.38744186046512e-11	0	0.411
OTU592616	1.12163987550557	0.97	1.11333358105598	1.113	0.784	0.167	<2e-16	0.893205821205821	0.714159695817491	NA	0.003	0.653
OTU509773	0.376440841971924	0.586	0.166092336823796	0.166	8.13e-05	0.468	9.55e-08	0.000874650980392157	0.87244925124792	2.05532608695652e-07	0.046	0.351
OTU185604	0.649796525717271	0.998	0.607529670995371	0.608	0.648	0.23	<2e-16	0.827748251748252	0.763026706231454	NA	0.001	0.817
OTU193601	0.213108134542302	0.378	0.195969983125462	0.196	0.646	0.843	1.01e-07	0.827748251748252	0.966006042296073	2.15032258064516e-07	0.001	0.32
OTU231952	0.440109651331675	0.513	0.334553329344298	0.335	0.0725	0.637	0.000581	0.214177897574124	0.920705882352941	0.000761841059602649	0.012	0.211
OTU2250345	0.210479041064246	0.459	0.493456089982043	0.493	5.75e-05	0.444	3.54e-12	0.000677634408602151	0.87244925124792	1.947e-11	0.041	0.444
OTU176157	0.462533880093068	0.707	0.29747593702633	0.297	0.001	0.0501	<2e-16	0.00761111111111111	0.602843137254902	NA	0.019	0.709
OTU173927	0.269302988076794	0.531	0.305245046094487	0.305	0.414	0.534	<2e-16	0.651931034482759	0.903174560216509	NA	0.002	0.557
OTU173920	0.254682999794179	0.427	0.318135003446725	0.318	0.155	0.227	2.75e-11	0.348829568788501	0.761970238095238	1.15851063829787e-10	0.009	0.408
OTU338992	0.306248736958986	0.556	0.326104551009783	0.326	0.491	0.546	<2e-16	0.719433155080214	0.903174560216509	NA	0.001	0.704
OTU182377	0.408360182274689	0.783	0.455013682890242	0.455	0.336	0.335	<2e-16	0.573527950310559	0.859414965986395	NA	0.002	0.757
OTU189987	0.597402822400069	0.609	0.574069704462361	0.574	0.621	0.352	8.85e-14	0.817066026410564	0.861689956331878	8.7615e-13	0.003	0.453
OTU179659	0.213582115084793	0.421	0.242149088833654	0.242	0.561	0.185	1.02e-05	0.780274111675127	0.738678571428571	1.65540983606557e-05	0.007	0.266
OTU179657	0.200227901323665	0.357	0.222435429801854	0.222	0.554	0.597	4.49e-11	0.778257982120051	0.903174560216509	1.76043564356436e-10	0.002	0.399
OTU178839	0.732199832403491	0.756	0.456886939225228	0.457	7.49e-05	0.00777	4.17e-11	0.000828576	0.597012	1.668e-10	0.057	0.433
OTU178299	0.466990252144881	0.954	0.438006967908858	0.438	0.734	0.162	<2e-16	0.877275488069414	0.704731517509728	NA	0.003	0.619
OTU364660	0.224082333629085	0.379	0.249967201528884	0.25	0.589	0.85	0.187	0.797953028430161	0.966006042296073	0.19334725848564	0.001	0.075
OTU688923	0.64932931864255	0.758	0.404138233780357	0.404	2.48e-05	0.425	<2e-16	0.000348471794871795	0.869555555555556	NA	0.035	0.572
OTU186187	0.778979405539122	1.113	0.73980598020544	0.74	0.668	0.0652	<2e-16	0.840853211009174	0.608485245901639	NA	0.006	0.632
OTU176757	0.457554151869593	0.972	0.46448987869146	0.464	0.886	0.147	<2e-16	0.942772815533981	0.695943775100402	NA	0.003	0.649
OTU178742	0.530634002749	0.564	0.285635903010101	0.286	3.03e-05	0.762	0.000112	0.000404067469879518	0.952416481069042	0.000160115523465704	0.057	0.272
OTU183137	0.168416866638516	0.307	0.167668837459164	0.168	0.924	0.0165	0.000109	0.963562321598478	0.602843137254902	0.000156391304347826	0.019	0.242
OTU181860	0.32050754562016	0.592	0.293297266751805	0.293	0.669	0.844	<2e-16	0.840853211009174	0.966006042296073	NA	0	0.606
OTU3302831	0.232000275668784	0.461	0.373066342121592	0.373	0.0117	0.643	2.01e-13	0.0548	0.920705882352941	1.65825e-12	0.015	0.454
OTU174443	0.291569549609804	0.406	0.267636397637262	0.268	0.405	0.281	1.56e-13	0.645174418604651	0.806332480818414	1.34295652173913e-12	0.004	0.449
OTU189294	0.269096183307482	0.481	0.168120881502471	0.168	0.0145	0.0366	6.38e-12	0.0656694214876033	0.602843137254902	3.18285e-11	0.025	0.43
OTU176312	0.346445982114664	0.6	0.401253504976194	0.401	0.337	0.405	<2e-16	0.573527950310559	0.864867924528302	NA	0.003	0.567
OTU213885	1.59084545210449	0.777	1.54821853264638	1.548	0.557	0.0285	3.47e-08	0.778663265306123	0.602843137254902	7.9428901734104e-08	0.014	0.34
OTU1604555	0.691770358624467	0.608	0.585016847799538	0.585	0.037	0.028	7.76e-14	0.13383498349835	0.602843137254902	7.87938461538462e-13	0.021	0.463
OTU219826	0.0181438508910891	0.099	0.547625083065003	0.548	2.62e-16	0.194	0.194	1.77552e-13	0.739080536912752	0.2000625	0.246	0.3
OTU184745	1.26835880071266	1.231	1.1954580932635	1.195	0.202	0.427	<2e-16	0.417720754716981	0.869555555555556	NA	0.002	0.759
OTU328544	0.280886613445654	0.478	0.283107305358188	0.283	0.942	0.4	<2e-16	0.973074458058435	0.8643	NA	0.001	0.624
OTU198646	0.823274630277891	0.938	0.863239743924659	0.863	0.687	0.0435	<2e-16	0.85272027180068	0.602843137254902	NA	0.004	0.779
OTU1749079	2.00737671253772	1.191	2.0749268505358	2.075	0.204	0.882	<2e-16	0.420270676691729	0.976049212598425	NA	0.001	0.843
OTU495001	0.0473006257162619	0.167	0.874528136922088	0.875	<2e-16	0.88	0.000628	NA	0.976031746031746	0.000815370491803279	0.268	0.414
OTU4020502	1.55085636071659	1.284	1.36880435833352	1.369	0.011	0.598	<2e-16	0.0519655172413793	0.903464864864865	NA	0.005	0.82
OTU174143	0.884295485763704	0.938	0.80466302693629	0.805	0.236	0.455	<2e-16	0.459738053097345	0.87244925124792	NA	0.002	0.718
OTU174147	0.873679083441859	1.147	0.875436546643793	0.875	0.791	0.272	<2e-16	0.893748453608247	0.796062827225131	NA	0.002	0.697
OTU360158	0.256351391022945	0.51	0.213486748347783	0.213	0.371	0.845	1.53e-10	0.612373493975904	0.966006042296073	5.45837837837838e-10	0.002	0.388
OTU231787	0.376696007989035	0.706	0.80378827908875	0.804	5.68e-06	0.168	1.9e-11	9.40597014925373e-05	0.714159695817491	8.36e-11	0.056	0.442
OTU245423	0.32410598246203	0.49	0.20643142801571	0.206	0.00615	0.803	1.86e-13	0.0332039408866995	0.961527777777778	1.56714893617021e-12	0.018	0.455
OTU183654	0.853030756489045	0.832	0.908584151963358	0.909	0.617	0.395	<2e-16	0.815075812274368	0.8643	NA	0.002	0.58
OTU192255	0.4262551676357	0.888	0.50373301332117	0.504	0.133	0.503	<2e-16	0.316886956521739	0.888757097791798	NA	0.002	0.789
OTU1059957	0.153095866621096	0.352	1.51953339847065	1.52	<2e-16	0.427	0.107	NA	0.869555555555556	0.112691489361702	0.439	0.49
OTU354908	0.320934008982942	0.616	0.297797884656615	0.298	0.674	0.917	<2e-16	0.845199084668192	0.981580552907531	NA	0	0.527
OTU197164	0.195823249292031	0.356	0.129816517302374	0.13	0.0837	0.315	0.0302	0.236430927835052	0.848602409638554	0.0330364640883978	0.015	0.136
OTU185765	0.29132274751236	0.454	0.221763391039661	0.222	0.0945	0.808	6.29e-10	0.254745945945946	0.962027689030884	1.84506666666667e-09	0.008	0.378
OTU176178	0.293408231517958	0.684	0.33536243025881	0.335	0.455	0.585	<2e-16	0.699966386554622	0.903174560216509	NA	0.001	0.732
OTU176171	0.865253348570262	1.041	0.805670958437777	0.806	0.398	0.147	<2e-16	0.637730994152047	0.695943775100402	NA	0.003	0.725
OTU185884	0.282268329461754	0.707	0.326399939980347	0.326	0.262	0.164	<2e-16	0.491698630136986	0.710666666666667	NA	0.003	0.772
OTU183339	0.290790655348886	0.565	0.297175991081797	0.297	0.997	0.0891	1.19e-15	0.997	0.62216384180791	5.0292e-14	0.006	0.487
OTU361928	0.606002054549083	1.065	0.520214149617501	0.52	0.299	0.363	<2e-16	0.531124797406807	0.8643	NA	0.003	0.598
OTU361927	0.706520655246466	0.799	0.554945034254541	0.555	0.0129	0.968	<2e-16	0.0591564853556485	0.995907942238267	NA	0.009	0.651
OTU316761	1.07911200141639	1.184	0.817515335047635	0.818	0.000198	0.654	<2e-16	0.00182359663865546	0.921740920096852	NA	0.012	0.811
OTU183487	0.465238448491848	0.924	0.39638717242281	0.396	0.264	0.0158	<2e-16	0.492081632653061	0.602843137254902	NA	0.008	0.719
OTU183480	0.4366821289807	0.447	0.284805329720671	0.285	0.00109	0.055	3.08e-05	0.00818246575342466	0.602843137254902	4.70630769230769e-05	0.045	0.28
OTU867982	0.143851936253215	0.312	1.38747725706591	1.387	<2e-16	0.664	0.000692	NA	0.921740920096852	0.000886834951456311	0.369	0.494
OTU916510	0.372998041309408	0.6	0.196004136489995	0.196	0.000344	0.22	4.68e-14	0.0029455	0.754478527607362	5.29508571428571e-13	0.033	0.474
OTU228601	0.559112154393748	0.612	0.458069754077462	0.458	0.0634	0.746	9.46e-08	0.195736338028169	0.944539071347678	2.05532608695652e-07	0.01	0.326
OTU354574	1.43725028577793	1.073	1.54725719791251	1.547	0.0743	0.543	<2e-16	0.218318498659517	0.903174560216509	NA	0.004	0.712
OTU197397	0.401590109821684	0.562	0.363390149769215	0.363	0.375	0.253	1.59e-15	0.616296735905045	0.790053333333333	5.412e-14	0.005	0.485
OTU353292	0.239609024845024	0.372	0.222942120749307	0.223	0.702	0.315	6.46e-05	0.856783964365256	0.848602409638554	9.405e-05	0.004	0.239
OTU369843	0.336358372703793	0.689	0.409616747962394	0.41	0.0857	0.987	<2e-16	0.239610204081633	0.995907942238267	NA	0.003	0.782
OTU215269	0.485220386027942	0.862	0.472922792813131	0.473	0.839	0.608	<2e-16	0.928064516129032	0.906325333333333	NA	0	0.862
OTU128205	0.371195538240864	0.639	0.583800387082454	0.584	0.000856	0.376	<2e-16	0.0066537304964539	0.8643	NA	0.022	0.576
OTU526682	0.718528519602302	0.664	0.182482276204008	0.182	6.21e-15	0.314	0.00874	1.89608e-12	0.848602409638554	0.00991702005730659	0.209	0.328
OTU173883	0.963083483644084	0.882	0.588075385872834	0.588	5.39e-06	0.255	5.18e-12	9.08836923076923e-05	0.790053333333333	2.73504e-11	0.054	0.45
OTU179593	1.64525772624629	0.972	1.72141900100255	1.721	0.402	0.4	<2e-16	0.642262390670554	0.8643	NA	0.002	0.611
OTU196713	1.34238001131101	1.112	1.34128846587815	1.341	0.756	0.108	<2e-16	0.885230769230769	0.645689839572193	NA	0.004	0.676
OTU113909	0.24725878762168	0.418	0.299117203122084	0.299	0.238	0.597	1.76e-14	0.460862190812721	0.903174560216509	2.3892e-13	0.004	0.465
OTU368338	1.17593355032176	1.188	1.32935558684264	1.329	0.0923	0.602	<2e-16	0.251643781094527	0.904904697986577	NA	0.003	0.763
OTU1835779	0.54928259333228	0.888	0.60898426914725	0.609	0.347	0.0966	<2e-16	0.583300613496933	0.62216384180791	NA	0.005	0.651
OTU193969	0.243524488851345	0.399	0.177069561748826	0.177	0.0868	0.244	2.7e-06	0.241064646464646	0.774977272727273	4.752e-06	0.013	0.289
OTU4428042	0.25648213063468	0.44	0.244612985365833	0.245	0.862	0.0873	0.124	0.936325074331021	0.62216384180791	0.129904761904762	0.011	0.096
OTU209845	0.525530031155659	0.655	0.304751472316646	0.305	0.00012	0.725	5.27e-12	0.00121777777777778	0.940313225058005	2.74594736842105e-11	0.037	0.439
OTU181417	0.355551724821479	0.529	0.302398416335456	0.302	0.257	0.162	<2e-16	0.486480138169257	0.704731517509728	NA	0.006	0.542
OTU4375889	0.935267664254371	1.222	0.835854088306716	0.836	0.134	0.566	<2e-16	0.317887445887446	0.903174560216509	NA	0.002	0.831
OTU3530697	0.474244490072593	0.835	0.479956250723169	0.48	0.789	0.362	<2e-16	0.893748453608247	0.8643	NA	0.001	0.76
OTU193644	0.604155070055729	0.993	0.686823859720027	0.687	0.402	0.459	<2e-16	0.642262390670554	0.87244925124792	NA	0.001	0.805
OTU4399761	0.265672829282784	0.487	0.382607687657353	0.383	0.0962	0.721	9.39e-06	0.257159024390244	0.93839115250291	1.53022222222222e-05	0.009	0.269
OTU176113	0.638849228451211	0.852	0.632874954942294	0.633	0.97	0.401	<2e-16	0.990361445783132	0.8643	NA	0.001	0.744
OTU176115	0.760232685336255	0.907	0.8419501343606	0.842	0.447	0.877	<2e-16	0.690990126939351	0.975607960199005	NA	0.001	0.709
OTU358654	0.680042107750629	0.958	0.845937215927954	0.846	0.00324	0.962	<2e-16	0.0211371428571429	0.994007393715342	NA	0.007	0.812
OTU182255	1.72583090707387	1.038	1.71988447927397	1.72	0.813	0.708	<2e-16	0.912024564994882	0.933424528301887	NA	0	0.853
OTU362765	0.481441890807758	0.603	0.551716103921882	0.552	0.264	0.0846	<2e-16	0.492081632653061	0.62216384180791	NA	0.009	0.51
OTU199279	0.157857954967041	0.28	0.115871820686222	0.116	0.154	0.452	9.81e-07	0.34800824742268	0.87244925124792	1.84988571428571e-06	0.008	0.298
OTU4414044	0.408780686781735	0.577	0.344851743327436	0.345	0.239	0.846	2.53e-12	0.461169014084507	0.966006042296073	1.452e-11	0.003	0.426
OTU175138	1.02029126263395	1.082	1.12102592868867	1.121	0.119	0.964	<2e-16	0.295746031746032	0.994236162361623	NA	0.002	0.766
OTU176808	0.789041077162479	0.875	0.45203670511685	0.452	1.16e-05	0.0229	1.64e-15	0.000170976	0.602843137254902	5.412e-14	0.053	0.509
OTU522025	1.37571600546141	0.903	0.856389442491238	0.856	5.34e-10	0.644	<2e-16	1.88794838709677e-08	0.920705882352941	NA	0.074	0.597
OTU844375	0.207076102794064	0.379	0.187806480563321	0.188	0.634	0.529	1.29e-07	0.824275207591934	0.903174560216509	2.71723404255319e-07	0.002	0.318
OTU179785	0.887227969703346	1.125	0.797408493672902	0.797	0.0999	0.921	<2e-16	0.263461538461538	0.981580552907531	NA	0.003	0.7
OTU180661	0.919879833863502	1.118	0.920029089876624	0.92	0.987	0.868	<2e-16	0.991619047619048	0.97236873747495	NA	0	0.791
OTU562376	0.570693112224156	0.551	0.572502868676405	0.573	0.913	0.134	1.63e-10	0.958475095785441	0.695943775100402	5.71221238938053e-10	0.006	0.39
OTU180610	0.47920254622983	0.558	0.442767126541477	0.443	0.479	0.651	4.56e-07	0.711880920162382	0.921740920096852	9.07417085427136e-07	0.002	0.304
OTU177695	0.427437708583783	0.667	0.463206618687134	0.463	0.579	0.719	<2e-16	0.791251870324189	0.93839115250291	NA	0.001	0.675
OTU186969	0.953417658963683	1	0.879989055222699	0.88	0.358	0.551	<2e-16	0.596303951367781	0.903174560216509	NA	0.002	0.651
OTU128227	0.11222382297829	0.308	0.315585022450282	0.316	0.000167	0.601	0.0139	0.00163421428571429	0.904904697986577	0.015461797752809	0.052	0.186
OTU148352	1.29324270277128	1.098	1.19996398469723	1.2	0.288	0.155	<2e-16	0.518305418719212	0.695943775100402	NA	0.005	0.638
OTU2544615	0.512939707157335	0.772	0.575950473699644	0.576	0.237	0.538	<2e-16	0.459738053097345	0.903174560216509	NA	0.003	0.665
OTU196731	0.490427829368226	0.906	0.463393217360284	0.463	0.629	0.147	<2e-16	0.821673420738975	0.695943775100402	NA	0.002	0.802
OTU176323	0.782790814234253	0.86	0.886909172340712	0.887	0.12	0.235	<2e-16	0.296884875846501	0.772260115606936	NA	0.004	0.731
OTU355975	0.53779824639807	0.749	0.730432803760975	0.73	0.00337	0.944	<2e-16	0.0217265882352941	0.987270346117867	NA	0.01	0.721
OTU179319	0.341380082394577	0.713	0.269547190789125	0.27	0.144	0.774	<2e-16	0.332962025316456	0.955112582781457	NA	0.003	0.676
OTU4390319	0.526975393560621	0.921	0.407731615974833	0.408	0.0495	0.983	<2e-16	0.16540243902439	0.995907942238267	NA	0.003	0.818
OTU174672	0.891221981227681	0.965	0.864850850982454	0.865	0.534	0.0832	<2e-16	0.75615503875969	0.62216384180791	NA	0.004	0.695
OTU207252	0.228824686815496	0.471	0.297635985024699	0.298	0.165	0.483	3.92e-07	0.363863179074447	0.880903752039152	7.87979695431472e-07	0.007	0.308
OTU169721	0.32624751571398	0.625	0.359460282893683	0.359	0.697	0.189	<2e-16	0.856403587443946	0.738885813148789	NA	0.002	0.781
OTU197120	0.351518960719636	0.681	0.323458683411215	0.323	0.504	0.368	<2e-16	0.725865965834428	0.8643	NA	0.001	0.784
OTU188646	0.310231317021996	0.63	0.271625056850869	0.272	0.277	0.573	<2e-16	0.505986666666667	0.903174560216509	NA	0.001	0.828
OTU185232	0.254404066007764	0.402	0.247658227659086	0.248	0.892	0.694	2.3e-13	0.947317829457364	0.922582639714625	1.82952e-12	0	0.444
OTU181432	0.549985375623665	1.012	0.572179869266586	0.572	0.617	0.21	<2e-16	0.815075812274368	0.748783950617284	NA	0.002	0.802
OTU183698	0.886184719321911	0.766	0.749658120742145	0.75	0.0363	0.746	<2e-16	0.132175415282392	0.944539071347678	NA	0.009	0.522
OTU196296	0.541788951200995	0.98	0.539126539503478	0.539	0.994	0.353	<2e-16	0.996728270814273	0.861689956331878	NA	0.001	0.749
OTU348227	0.706079076932282	0.793	0.816656686298587	0.817	0.145	0.498	<2e-16	0.334568421052632	0.887980861244019	NA	0.004	0.656
OTU177207	0.561473187576548	0.875	0.552463813001629	0.552	0.916	0.0307	<2e-16	0.959	0.602843137254902	NA	0.004	0.814
OTU4401375	0.293101294038812	0.596	0.286651692963927	0.287	0.475	0.324	<2e-16	0.711880920162382	0.852310588235294	NA	0.002	0.757
OTU191718	1.24488310275706	1.324	1.25255136207571	1.253	0.695	0.151	<2e-16	0.856403587443946	0.695943775100402	NA	0.002	0.826
OTU4335293	0.52271142213753	0.655	0.548917358909481	0.549	0.875	0.258	<2e-16	0.941118743866536	0.790053333333333	NA	0.002	0.682
OTU182271	1.2103973432848	1.007	1.25243421680258	1.252	0.782	0.805	<2e-16	0.892994797086368	0.961527777777778	NA	0	0.551
OTU4456027	0.54298955607117	0.733	0.614998651277194	0.615	0.205	0.372	<2e-16	0.420749063670412	0.8643	NA	0.004	0.639
OTU198034	0.2321185963847	0.331	0.223437982564959	0.223	0.753	0.375	0.00175	0.883605995717345	0.8643	0.0021063829787234	0.003	0.185
OTU175445	0.286773312306274	0.479	0.323444911532132	0.323	0.428	0.822	<2e-16	0.668216524216524	0.965331932773109	NA	0.001	0.601
OTU575844	0.260891427472074	0.501	0.293486089726756	0.293	0.935	0.469	<2e-16	0.970416666666667	0.87244925124792	NA	0.001	0.694
OTU185840	0.265656251678581	0.374	0.182239893467602	0.182	0.0226	0.0911	5.12e-08	0.0921451851851852	0.62216384180791	1.152e-07	0.023	0.342
OTU176865	0.770096674678512	0.911	0.767505832461827	0.768	0.954	0.0935	<2e-16	0.980848030018762	0.62216384180791	NA	0.003	0.745
OTU495451	0.159221126970493	0.44	0.941259895576907	0.941	5.29e-14	0.0702	0.00169	6.44204444444444e-12	0.619741732283465	0.00204036585365854	0.195	0.342
OTU2254001	0.677656516303922	0.645	1.01618064968039	1.016	6.06e-06	0.877	1.13e-14	9.62573913043478e-05	0.975607960199005	1.72107692307692e-13	0.046	0.495
OTU1983368	1.04737410949111	0.79	1.03261396031787	1.033	0.996	0.469	2.45e-16	0.996909589041096	0.87244925124792	3.58776e-14	0.001	0.496
OTU184083	0.545732400791541	0.644	0.453348133777562	0.453	0.0848	0.000832	<2e-16	0.237700255754476	0.465088	NA	0.026	0.577
OTU194626	0.553300046863874	0.748	0.672758616081653	0.673	0.0269	0.842	<2e-16	0.106051798561151	0.966006042296073	NA	0.006	0.736
OTU330469	0.387919871420433	0.758	0.431741793253501	0.432	0.847	0.576	<2e-16	0.928312	0.903174560216509	NA	0	0.875
OTU184339	0.247613006554131	0.393	0.316348295623968	0.316	0.115	0.552	9.5e-08	0.290414746543779	0.903174560216509	2.05532608695652e-07	0.008	0.326
OTU319810	1.09678039004226	1.277	1.19252326907164	1.193	0.228	0.32	<2e-16	0.450248648648649	0.852310588235294	NA	0.003	0.722
OTU199681	0.341002090986025	0.709	0.436882034025995	0.437	0.198	0.0876	<2e-16	0.413859582542695	0.62216384180791	NA	0.005	0.766
OTU349963	0.289835120504144	0.529	0.29029491972054	0.29	0.936	0.339	<2e-16	0.970535477767266	0.859414965986395	NA	0.002	0.61
OTU191502	0.579365772836228	0.935	0.5555081940171	0.556	0.762	0.309	<2e-16	0.885633085896076	0.848602409638554	NA	0.002	0.684
OTU198626	0.419821434307723	0.716	0.440303727895483	0.44	0.885	0.372	<2e-16	0.942772815533981	0.8643	NA	0.001	0.662
OTU176300	1.40675328284334	1.059	1.40337958349958	1.403	0.949	0.28	<2e-16	0.976623474178404	0.806332480818414	NA	0.001	0.718
OTU2985051	0.433444632269688	0.604	0.194808423320157	0.195	3.02e-05	0.112	1.08e-05	0.000404067469879518	0.659031578947368	1.7314979757085e-05	0.061	0.307
OTU184850	0.912628514074453	0.984	0.904644570751459	0.905	0.683	0.625	<2e-16	0.850645454545455	0.916847457627119	NA	0	0.814
OTU182107	2.53082433110998	1.071	2.43639934929996	2.436	0.159	0.569	<2e-16	0.356368098159509	0.903174560216509	NA	0.003	0.658
OTU315846	0.46217543605865	0.97	0.479563085162494	0.48	0.628	0.0469	<2e-16	0.821673420738975	0.602843137254902	NA	0.002	0.885
OTU305946	0.622501868742578	0.794	0.600916560770447	0.601	0.585	0.485	<2e-16	0.79449814126394	0.883110749185668	NA	0.001	0.683
OTU112891	1.33209678519692	1.307	1.51062858799075	1.511	0.0106	0.124	<2e-16	0.051210480349345	0.67956862745098	NA	0.007	0.815
OTU175650	0.247228307676709	0.417	0.254917176483318	0.255	0.84	0.875	1.49e-06	0.928064516129032	0.975607960199005	2.73166666666667e-06	0	0.287
OTU237444	0.610648463774052	0.824	0.372890738876582	0.373	0.000623	0.00569	3.12e-13	0.0051338947368421	0.596605454545455	2.376e-12	0.045	0.466
OTU178064	1.24131537725351	1.296	1.02302345900472	1.023	0.005	0.83	<2e-16	0.0283937823834197	0.966006042296073	NA	0.008	0.768
OTU1889556	2.88652487543848	1.088	2.63646253360088	2.636	4.03e-05	0.779	<2e-16	0.000496278651685393	0.957057142857143	NA	0.016	0.781
OTU197105	0.562081502388699	0.715	0.79651153808696	0.797	0.00442	0.959	1.58e-08	0.0265914754098361	0.994007393715342	3.88621118012422e-08	0.023	0.355
OTU196314	0.859849069872818	1.014	1.0461739745109	1.046	0.0165	0.0744	<2e-16	0.072336	0.62216384180791	NA	0.01	0.746
OTU196315	0.736285079367069	0.823	0.459669313326346	0.46	0.000251	0.151	1.34e-10	0.00221809523809524	0.695943775100402	4.86825688073395e-10	0.04	0.413
OTU196312	0.240182858280809	0.408	0.156932093383026	0.157	0.0553	0.507	0.000231	0.178261176470588	0.891235849056604	0.000314350515463918	0.014	0.227
OTU187882	0.421699097065293	0.681	0.482553524801362	0.483	0.472	0.358	<2e-16	0.711880920162382	0.863144086021505	NA	0.001	0.74
OTU72420	0.267286747106791	0.522	0.281475600233701	0.281	0.697	0.0424	<2e-16	0.856403587443946	0.602843137254902	NA	0.006	0.649
OTU196271	0.347508559637323	0.673	0.340685290053949	0.341	0.935	0.212	<2e-16	0.970416666666667	0.748783950617284	NA	0.002	0.655
OTU196270	0.193161722325618	0.328	0.266929561869413	0.267	0.11	0.158	0.00144	0.282341920374707	0.698197628458498	0.00176	0.015	0.2
OTU3465915	1.77939694846652	0.918	1.93454201819924	1.935	0.0979	0.0539	<2e-16	0.259802421307506	0.602843137254902	NA	0.012	0.562
OTU297414	0.319852180996032	0.727	0.379121015942244	0.379	0.117	0.417	<2e-16	0.292100227790433	0.864946196660482	NA	0.002	0.824
OTU840279	0.972999250974483	1.261	1.00078867919981	1.001	0.645	0.693	<2e-16	0.827748251748252	0.922582639714625	NA	0	0.79
OTU311370	0.28819148457323	0.57	0.319320348902402	0.319	0.565	0.985	<2e-16	0.784841571609632	0.995907942238267	NA	0	0.674
OTU4339144	0.689181671840458	0.95	0.635977310087069	0.636	0.291	0.647	<2e-16	0.521990180032733	0.921459872611465	NA	0.001	0.852
OTU184991	1.51211414503174	0.829	1.61307343016341	1.613	0.196	0.891	<2e-16	0.410738049713193	0.977839373163565	NA	0.003	0.518
OTU1712722	0.802022854593722	1.059	0.763487853129362	0.763	0.693	0.0193	<2e-16	0.856288613303269	0.602843137254902	NA	0.005	0.782
